datasetName,testSetSize,totNumFlaky,totNumNonFlaky,numFlakyTrain,numNonFlakyTrain,numFlakyTest,numNonFlakyTest,totTrainTime,totTestTime,avgTestTime,f1Score,Precision,Recall,Accuracy,Sensitivity,Specificity,tp,fp,fn,tn,tp_norm,fp_norm,fn_norm,tn_norm
DeFlaker_tachyon,0.45,7,609,4,334,3,275,0.172130681,0.149936685,0.000539341,-,-,0,0.989208633,0,1,0,0,3,275,-,-,-,-
DeFlaker_tachyon,0.4,7,609,4,365,3,244,0.188201914,0.13574464,0.000549573,-,-,0,0.987854251,0,1,0,0,3,244,-,-,-,-
iDFlakies_activiti,0.15,20,33,17,28,3,5,0.051756524,0.010431872,0.001303984,0.89,1,0.833333333,0.9375,0.833333333,1,2.5,0,0.5,5,1,0,0.090909091,0.909090909
iDFlakies_activiti,0.6,20,33,8,13,12,20,0.024640076,0.038231718,0.001194741,0.22985348,0.833333333,0.041666667,0.634375,0.041666667,0.99,0.5,0.2,11.5,19.8,0.714285714,0.285714286,0.367412141,0.632587859
iDFlakies_activiti,0.7,20,33,6,9,14,24,0.017478436,0.045062761,0.001185862,-,-,0,0.631578947,0,1,0,0,14,24,-,-,-,-
iDFlakies_activiti,0.5,20,33,10,16,10,17,0.030167192,0.032362739,0.00119862,0.485274046,0.902777778,0.31,0.722222222,0.31,0.964705882,3.1,0.6,6.9,16.4,0.837837838,0.162162162,0.296137339,0.703862661
iDFlakies_activiti,0.75,20,33,5,8,15,25,0.015183842,0.046711743,0.001167794,-,-,0,0.625,0,1,0,0,15,25,-,-,-,-
iDFlakies_activiti,0.4,20,33,12,19,8,14,0.035790075,0.026363298,0.001198332,0.737897103,0.935,0.625,0.845454545,0.625,0.971428571,5,0.4,3,13.6,0.925925926,0.074074074,0.180722892,0.819277108
iDFlakies_activiti,0.65,20,33,7,11,13,22,0.020916755,0.0416405,0.001189729,0.083333333,0.222222222,0.015384615,0.617142857,0.015384615,0.972727273,0.2,0.6,12.8,21.4,0.25,0.75,0.374269006,0.625730994
iDFlakies_activiti,0.1,20,33,18,29,2,4,0.053959634,0.008314548,0.001385758,0.925925926,1,0.8,0.933333333,0.8,1,1.6,0,0.4,4,1,0,0.090909091,0.909090909
iDFlakies_activiti,0.3,20,33,14,23,6,10,0.042555442,0.019643507,0.001227719,0.851774892,0.975,0.783333333,0.90625,0.783333333,0.98,4.7,0.2,1.3,9.8,0.959183673,0.040816327,0.117117117,0.882882883
iDFlakies_activiti,0.2,20,33,16,26,4,7,0.048360746,0.013922462,0.001265678,0.942857143,1,0.9,0.963636364,0.9,1,3.6,0,0.4,7,1,0,0.054054054,0.945945946
iDFlakies_activiti,0.55,20,33,9,14,11,19,0.026672827,0.035610086,0.001187003,0.351538462,0.84,0.118181818,0.663333333,0.118181818,0.978947368,1.3,0.4,9.7,18.6,0.764705882,0.235294118,0.342756184,0.657243816
iDFlakies_activiti,0.45,20,33,11,18,9,15,0.033462791,0.028771525,0.001198814,0.660021712,0.95,0.488888889,0.791666667,0.488888889,0.973333333,4.4,0.4,4.6,14.6,0.916666667,0.083333333,0.239583333,0.760416667
iDFlakies_activiti,0.8,20,33,4,6,16,27,0.011879949,0.050222237,0.001167959,-,-,0,0.627906977,0,1,0,0,16,27,-,-,-,-
iDFlakies_activiti,0.85,20,33,3,4,17,29,0.008354841,0.053635439,0.001165988,-,-,0,0.630434783,0,1,0,0,17,29,-,-,-,-
iDFlakies_activiti,0.35,20,33,13,21,7,12,0.039127817,0.02289942,0.001205233,0.824463869,0.930555556,0.771428571,0.884210526,0.771428571,0.95,5.4,0.6,1.6,11.4,0.9,0.1,0.123076923,0.876923077
iDFlakies_activiti,0.25,20,33,15,24,5,9,0.044959887,0.018033353,0.001288097,0.868253968,0.971428571,0.82,0.921428571,0.82,0.977777778,4.1,0.2,0.9,8.8,0.953488372,0.046511628,0.092783505,0.907216495
iDFlakies_apache-hadoop,0.85,68,1053,10,158,58,895,0.120582655,0.700079535,0.000734606,-,-,0,0.939139559,0,1,0,0,58,895,-,-,-,-
iDFlakies_apache-hadoop,0.45,68,1053,37,579,31,474,0.440237105,0.381462002,0.00075537,0.098331662,1,0.041935484,0.941188119,0.041935484,1,1.3,0,29.7,474,1,0,0.058963669,0.941036331
iDFlakies_apache-hadoop,0.9,68,1053,7,105,61,948,0.080408199,0.735748774,0.000729186,-,-,0,0.939544103,0,1,0,0,61,948,-,-,-,-
iDFlakies_apache-hadoop,0.8,68,1053,14,210,54,843,0.160281446,0.659950389,0.000735731,-,-,0,0.939799331,0,1,0,0,54,843,-,-,-,-
iDFlakies_apache-hadoop,0.55,68,1053,31,473,37,580,0.360058425,0.460397907,0.000746188,0.172560976,1,0.018918919,0.941166937,0.018918919,1,0.7,0,36.3,580,1,0,0.058899886,0.941100114
iDFlakies_apache-hadoop,0.95,68,1053,3,53,65,1000,0.040536851,0.774989099,0.000727689,-,-,0,0.938967136,0,1,0,0,65,1000,-,-,-,-
iDFlakies_apache-hadoop,0.25,68,1053,51,789,17,264,0.600112713,0.217612305,0.000774421,0.225580618,1,0.129411765,0.947330961,0.129411765,1,2.2,0,14.8,264,1,0,0.053084648,0.946915352
iDFlakies_apache-hadoop,0.35,68,1053,44,684,24,369,0.52001475,0.298941769,0.000760666,0.221001221,1,0.1,0.945038168,0.1,1,2.4,0,21.6,369,1,0,0.055299539,0.944700461
iDFlakies_apache-hadoop,0.15,68,1053,58,894,10,159,0.679757176,0.134935416,0.000798434,0.263403263,1,0.14,0.949112426,0.14,1,1.4,0,8.6,159,1,0,0.051312649,0.948687351
iDFlakies_apache-hadoop,0.6,68,1053,27,421,41,632,0.320052578,0.49958246,0.000742322,0.106140027,1,0.017073171,0.940118871,0.017073171,1,0.7,0,40.3,632,1,0,0.059943478,0.940056522
iDFlakies_apache-hadoop,0.7,68,1053,20,316,48,737,0.240845337,0.582008513,0.000741412,-,-,0,0.938853503,0,1,0,0,48,737,-,-,-,-
iDFlakies_apache-hadoop,0.5,68,1053,34,526,34,527,0.399891778,0.423465045,0.00075484,0.143277112,1,0.023529412,0.940819964,0.023529412,1,0.8,0,33.2,527,1,0,0.059264548,0.940735452
iDFlakies_apache-hadoop,0.4,68,1053,41,631,27,422,0.480198563,0.340546808,0.000758456,0.168121723,1,0.092592593,0.945434298,0.092592593,1,2.5,0,24.5,422,1,0,0.054871221,0.945128779
iDFlakies_apache-hadoop,0.65,68,1053,24,368,44,685,0.280052773,0.539816708,0.000740489,0.044444444,1,0.002272727,0.939780521,0.002272727,1,0.1,0,43.9,685,1,0,0.06022774,0.93977226
iDFlakies_apache-hadoop,0.75,68,1053,17,263,51,790,0.201326246,0.632428493,0.000751996,-,-,0,0.939357907,0,1,0,0,51,790,-,-,-,-
iDFlakies_apache-hadoop,0.1,68,1053,61,947,7,106,0.719542023,0.092849011,0.000821673,0.392592593,1,0.228571429,0.952212389,0.228571429,1,1.6,0,5.4,106,1,0,0.048473968,0.951526032
iDFlakies_apache-hadoop,0.3,68,1053,48,736,20,317,0.559986982,0.258123747,0.000765946,0.160068595,1,0.08,0.945400593,0.08,1,1.6,0,18.4,317,1,0,0.054859869,0.945140131
iDFlakies_apache-hadoop,0.2,68,1053,54,842,14,211,0.639911811,0.175866558,0.000781629,0.25754902,1,0.15,0.947111111,0.15,1,2.1,0,11.9,211,1,0,0.053387169,0.946612831
iDFlakies_apache-incubator-dubbo,0.3,21,486,15,339,6,147,0.193644365,0.091058057,0.000595151,-,-,0,0.960784314,0,1,0,0,6,147,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.2,21,486,17,388,4,98,0.221748055,0.060596437,0.000594083,-,-,0,0.960784314,0,1,0,0,4,98,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.25,21,486,16,364,5,122,0.207781549,0.075014717,0.000590667,-,-,0,0.960629921,0,1,0,0,5,122,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.1,21,486,19,437,2,49,0.249920478,0.03408015,0.000668238,-,-,0,0.960784314,0,1,0,0,2,49,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.5,21,486,10,243,11,243,0.138550052,0.145536982,0.00057298,-,-,0,0.956692913,0,1,0,0,11,243,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.4,21,486,13,291,8,195,0.166416365,0.117110462,0.000576899,-,-,0,0.960591133,0,1,0,0,8,195,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.35,21,486,14,315,7,171,0.180024277,0.103156182,0.000579529,-,-,0,0.960674157,0,1,0,0,7,171,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.6,21,486,8,194,13,292,0.110649325,0.172904363,0.0005669,-,-,0,0.957377049,0,1,0,0,13,292,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.7,21,486,6,146,15,340,0.083551166,0.199573774,0.00056218,-,-,0,0.957746479,0,1,0,0,15,340,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.45,21,486,12,266,9,220,0.152199686,0.131411262,0.000573848,-,-,0,0.96069869,0,1,0,0,9,220,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.85,21,486,3,73,18,413,0.041857647,0.239837063,0.000556467,-,-,0,0.958236659,0,1,0,0,18,413,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.95,21,486,1,24,20,462,0.014067968,0.267637598,0.000555265,-,-,0,0.958506224,0,1,0,0,20,462,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.55,21,486,9,219,12,267,0.125025397,0.158380093,0.000567671,-,-,0,0.956989247,0,1,0,0,12,267,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.65,21,486,7,170,14,316,0.097138119,0.185333292,0.000561616,-,-,0,0.957575758,0,1,0,0,14,316,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.75,21,486,5,121,16,365,0.069267803,0.213922903,0.000561477,-,-,0,0.958005249,0,1,0,0,16,365,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.9,21,486,2,48,19,438,0.027682309,0.253957371,0.000555705,-,-,0,0.958424508,0,1,0,0,19,438,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.8,21,486,4,97,17,389,0.055548059,0.226694929,0.000558362,-,-,0,0.958128079,0,1,0,0,17,389,-,-,-,-
iDFlakies_apache-incubator-dubbo,0.15,21,486,18,412,3,74,0.235175363,0.047130106,0.000612079,-,-,0,0.961038961,0,1,0,0,3,74,-,-,-,-
iDFlakies_elastic-job-lite,0.25,10,775,7,581,3,194,0.265173756,0.099396149,0.000504549,-,-,0,0.984771574,0,1,0,0,3,194,-,-,-,-
iDFlakies_elastic-job-lite,0.35,10,775,6,504,4,271,0.230386117,0.135383563,0.000492304,-,-,0,0.985454545,0,1,0,0,4,271,-,-,-,-
iDFlakies_elastic-job-lite,0.5,10,775,5,387,5,388,0.177451887,0.189156221,0.000481314,-,-,0,0.987277354,0,1,0,0,5,388,-,-,-,-
iDFlakies_elastic-job-lite,0.4,10,775,6,465,4,310,0.212993791,0.153769911,0.000489713,-,-,0,0.987261146,0,1,0,0,4,310,-,-,-,-
iDFlakies_elastic-job-lite,0.45,10,775,5,426,5,349,0.195072984,0.172987788,0.000488666,-,-,0,0.985875706,0,1,0,0,5,349,-,-,-,-
iDFlakies_elastic-job-lite,0.6,10,775,4,310,6,465,0.141850899,0.224613835,0.000476887,-,-,0,0.987261146,0,1,0,0,6,465,-,-,-,-
iDFlakies_elastic-job-lite,0.7,10,775,3,232,7,543,0.106313266,0.260174932,0.000473045,-,-,0,0.987272727,0,1,0,0,7,543,-,-,-,-
iDFlakies_elastic-job-lite,0.85,10,775,1,116,9,659,0.053158652,0.309955118,0.000464005,-,-,0,0.986526946,0,1,0,0,9,659,-,-,-,-
iDFlakies_elastic-job-lite,0.3,10,775,7,542,3,233,0.247853213,0.117853265,0.000499378,-,-,0,0.987288136,0,1,0,0,3,233,-,-,-,-
iDFlakies_elastic-job-lite,0.2,10,775,8,620,2,155,0.283773754,0.082353164,0.000524542,-,-,0,0.987261146,0,1,0,0,2,155,-,-,-,-
iDFlakies_elastic-job-lite,0.55,10,775,4,349,6,426,0.159364374,0.206782141,0.000478662,-,-,0,0.986111111,0,1,0,0,6,426,-,-,-,-
iDFlakies_elastic-job-lite,0.1,10,775,9,697,1,78,0.318458611,0.042862482,0.000542563,-,-,0,0.987341772,0,1,0,0,1,78,-,-,-,-
iDFlakies_elastic-job-lite,0.65,10,775,3,271,7,504,0.123885348,0.241325839,0.000472262,-,-,0,0.98630137,0,1,0,0,7,504,-,-,-,-
iDFlakies_elastic-job-lite,0.9,10,775,1,77,9,698,0.035497277,0.326464168,0.00046176,-,-,0,0.987270156,0,1,0,0,9,698,-,-,-,-
iDFlakies_elastic-job-lite,0.8,10,775,2,155,8,620,0.07101751,0.292137822,0.000465188,-,-,0,0.987261146,0,1,0,0,8,620,-,-,-,-
iDFlakies_elastic-job-lite,0.75,10,775,2,194,8,581,0.088723246,0.276755835,0.000469874,-,-,0,0.986417657,0,1,0,0,8,581,-,-,-,-
iDFlakies_elastic-job-lite,0.15,10,775,8,659,2,116,0.301091418,0.063650383,0.00053941,-,-,0,0.983050847,0,1,0,0,2,116,-,-,-,-
iDFlakies_http-request,0.55,28,140,12.5,62.5,15.5,77.5,0.051748266,0.065723593,0.000706705,0.85402341,1,0.748333333,0.958064516,0.748387097,1,11.6,0,3.9,77.5,1,0,0.047911548,0.952088452
iDFlakies_http-request,0.95,28,140,1,7,27,133,0.005857734,0.111257525,0.00069536,-,-,0,0.83125,0,1,0,0,27,133,-,-,-,-
iDFlakies_http-request,0.85,28,140,4,21,24,119,0.017727248,0.099617343,0.000696625,-,-,0,0.832167832,0,1,0,0,24,119,-,-,-,-
iDFlakies_http-request,0.45,28,140,15,77,13,63,0.06338954,0.053662842,0.00070609,0.852804442,1,0.746153846,0.956578947,0.746153846,1,9.7,0,3.3,63,1,0,0.049773756,0.950226244
iDFlakies_http-request,0.35,28,140,18,91,10,49,0.075066534,0.042300913,0.000716965,0.805684555,1,0.68,0.945762712,0.68,1,6.8,0,3.2,49,1,0,0.061302682,0.938697318
iDFlakies_http-request,0.9,28,140,3,13,25,127,0.011358071,0.105732083,0.000695606,-,-,0,0.835526316,0,1,0,0,25,127,-,-,-,-
iDFlakies_http-request,0.8,28,140,5.3,27.7,22.7,112.3,0.022997695,0.094262143,0.000698238,-,-,0,0.831851852,0,1,0,0,22.7,112.3,-,-,-,-
iDFlakies_http-request,0.25,28,140,21,105,7,35,0.086587001,0.030205909,0.000719188,0.864685315,1,0.771428571,0.961904762,0.771428571,1,5.4,0,1.6,35,1,0,0.043715847,0.956284153
iDFlakies_http-request,0.6,28,140,11,56,17,84,0.046295478,0.070900339,0.000701984,0.838499921,1,0.723529412,0.953465347,0.723529412,1,12.3,0,4.7,84,1,0,0.052987599,0.947012401
iDFlakies_http-request,0.7,28,140,8,42,20,98,0.034814851,0.082780675,0.000701531,0.823529412,1,0.28,0.877966102,0.28,1,5.6,0,14.4,98,1,0,0.128113879,0.871886121
iDFlakies_http-request,0.5,28,140,14,70,14,70,0.057915876,0.05934684,0.00070651,0.860568562,1,0.757142857,0.95952381,0.757142857,1,10.6,0,3.4,70,1,0,0.046321526,0.953678474
iDFlakies_http-request,0.4,28,140,17,83,11,57,0.068777704,0.048140589,0.00070795,0.83877537,1,0.727272727,0.955882353,0.727272727,1,8,0,3,57,1,0,0.05,0.95
iDFlakies_http-request,0.15,28,140,24,118,4,22,0.097568039,0.019343662,0.000743987,0.782857143,1,0.675,0.95,0.675,1,2.7,0,1.3,22,1,0,0.055793991,0.944206009
iDFlakies_http-request,0.1,28,140,25,126,3,14,0.103706959,0.012985405,0.000763847,0.76,1,0.633333333,0.935294118,0.633333333,1,1.9,0,1.1,14,1,0,0.072847682,0.927152318
iDFlakies_http-request,0.3,28,140,19.4,97.6,8.6,42.4,0.080411846,0.036371828,0.000713173,0.836418875,1,0.730555556,0.954901961,0.73255814,1,6.3,0,2.3,42.4,1,0,0.051454139,0.948545861
iDFlakies_http-request,0.2,28,140,22,112,6,28,0.092098821,0.024907042,0.00073256,0.903636364,1,0.833333333,0.970588235,0.833333333,1,5,0,1,28,1,0,0.034482759,0.965517241
iDFlakies_http-request,0.75,28,140,7,35,21,105,0.02958381,0.088811287,0.000704851,-,-,0,0.833333333,0,1,0,0,21,105,-,-,-,-
iDFlakies_http-request,0.65,28,140,10,48,18,92,0.040081231,0.077192123,0.000701747,0.846461388,0.993333333,0.738888889,0.956363636,0.738888889,0.998913043,13.3,0.1,4.7,91.9,0.992537313,0.007462687,0.048654244,0.951345756
iDFlakies_java-websocket,0.5,52,436,26,218,26,218,0.128990097,0.133978331,0.000549092,0.424800526,0.988888889,0.280769231,0.92295082,0.280769231,0.999541284,7.3,0.1,18.7,217.9,0.986486486,0.013513514,0.079036348,0.920963652
iDFlakies_java-websocket,0.4,52,436,31,261,21,175,0.154404022,0.108301861,0.000552561,0.578765972,0.985714286,0.419047619,0.937244898,0.419047619,0.999428571,8.8,0.1,12.2,174.9,0.988764045,0.011235955,0.065205772,0.934794228
iDFlakies_java-websocket,0.6,52,436,21,174,31,262,0.103194091,0.159375441,0.000543943,0.314889704,0.9,0.206451613,0.913993174,0.206451613,0.997709924,6.4,0.6,24.6,261.4,0.914285714,0.085714286,0.086013986,0.913986014
iDFlakies_java-websocket,0.75,52,436,13,109,39,327,0.064733533,0.197546297,0.000539744,0.160977743,0.833333333,0.064102564,0.899726776,0.064102564,0.999388379,2.5,0.2,36.5,326.8,0.925925926,0.074074074,0.100467933,0.899532067
iDFlakies_java-websocket,0.7,52,436,16,130,36,306,0.077359485,0.185578599,0.000542627,0.307735707,0.848148148,0.175,0.911988304,0.175,0.99869281,6.3,0.4,29.7,305.6,0.940298507,0.059701493,0.088577393,0.911422607
iDFlakies_java-websocket,0.3,52,436,36,305,16,131,0.180295197,0.082520441,0.000561364,0.663587376,0.98,0.5125,0.946258503,0.5125,0.999236641,8.2,0.1,7.8,130.9,0.987951807,0.012048193,0.056236482,0.943763518
iDFlakies_java-websocket,0.65,52,436,18,152,34,284,0.090034782,0.172472301,0.000542366,0.240027515,0.883333333,0.144117647,0.907232704,0.144117647,0.998591549,4.9,0.4,29.1,283.6,0.924528302,0.075471698,0.093060441,0.906939559
iDFlakies_java-websocket,0.2,52,436,42,348,10,88,0.206335249,0.057408664,0.000585803,0.75751634,0.985714286,0.62,0.960204082,0.62,0.998863636,6.2,0.1,3.8,87.9,0.984126984,0.015873016,0.041439477,0.958560523
iDFlakies_java-websocket,0.1,52,436,47,392,5,44,0.232069125,0.030343325,0.000619252,0.754365079,1,0.66,0.965306122,0.66,1,3.3,0,1.7,44,1,0,0.037199125,0.962800875
iDFlakies_java-websocket,0.15,52,436,44,370,8,66,0.218977372,0.044403432,0.000600046,0.814325674,0.985714286,0.7125,0.967567568,0.7125,0.998484848,5.7,0.1,2.3,65.9,0.982758621,0.017241379,0.03372434,0.96627566
iDFlakies_java-websocket,0.35,52,436,34,283,18,153,0.167735636,0.095319681,0.000557425,0.666639062,0.983333333,0.511111111,0.947953216,0.511111111,0.999346405,9.2,0.1,8.8,152.9,0.989247312,0.010752688,0.054421769,0.945578231
iDFlakies_java-websocket,0.25,52,436,39,327,13,109,0.193549051,0.069528851,0.000569909,0.741746263,0.9875,0.6,0.956557377,0.6,0.999082569,7.8,0.1,5.2,108.9,0.987341772,0.012658228,0.045574058,0.954425942
iDFlakies_java-websocket,0.95,52,436,3,21,49,415,0.01308244,0.248676116,0.00053594,-,-,0,0.894396552,0,1,0,0,49,415,-,-,-,-
iDFlakies_java-websocket,0.55,52,436,23,196,29,240,0.115804488,0.146626203,0.000545079,0.341776768,0.983333333,0.220689655,0.915613383,0.220689655,0.999583333,6.4,0.1,22.6,239.9,0.984615385,0.015384615,0.086095238,0.913904762
iDFlakies_java-websocket,0.45,52,436,29,239,23,197,0.14174772,0.121338861,0.00055154,0.503845378,0.988888889,0.356521739,0.932272727,0.356521739,0.999492386,8.2,0.1,14.8,196.9,0.987951807,0.012048193,0.06991025,0.93008975
iDFlakies_java-websocket,0.9,52,436,5,43,47,393,0.025721718,0.235583603,0.000535417,-,-,0,0.893181818,0,1,0,0,47,393,-,-,-,-
iDFlakies_java-websocket,0.85,52,436,8,65,44,371,0.038910988,0.222914778,0.000537144,0.083369518,0.533333333,0.013636364,0.894216867,0.013636364,0.998652291,0.6,0.5,43.4,370.5,0.545454545,0.454545455,0.104856245,0.895143755
iDFlakies_java-websocket,0.8,52,436,10,87,42,349,0.051624857,0.21045939,0.000538259,0.193215554,0.81292517,0.078571429,0.9,0.078571429,0.998853868,3.3,0.4,38.7,348.6,0.891891892,0.108108108,0.099922541,0.900077459
iDFlakies_retrofit,0.15,9,415,8,352,1,63,0.222845855,0.047825075,0.000747267,-,-,0,0.984375,0,1,0,0,1,63,-,-,-,-
iDFlakies_retrofit,0.75,9,415,2,104,7,311,0.06636373,0.213614089,0.000671742,-,-,0,0.977987421,0,1,0,0,7,311,-,-,-,-
iDFlakies_retrofit,0.1,9,415,8,373,1,42,0.235291568,0.032536317,0.000756659,-,-,0,0.976744186,0,1,0,0,1,42,-,-,-,-
iDFlakies_retrofit,0.2,9,415,7,332,2,83,0.210018854,0.063474862,0.000746763,-,-,0,0.976470588,0,1,0,0,2,83,-,-,-,-
iDFlakies_retrofit,0.3,9,415,6,290,3,125,0.183072928,0.085127146,0.000665056,-,-,0,0.9765625,0,1,0,0,3,125,-,-,-,-
iDFlakies_retrofit,0.7,9,415,3,124,6,291,0.07894484,0.194212828,0.000653915,-,-,0,0.97979798,0,1,0,0,6,291,-,-,-,-
iDFlakies_retrofit,0.6,9,415,4,165,5,250,0.10489691,0.173307438,0.000679637,-,-,0,0.980392157,0,1,0,0,5,250,-,-,-,-
iDFlakies_retrofit,0.4,9,415,5,249,4,166,0.157434353,0.11739834,0.000690578,-,-,0,0.976470588,0,1,0,0,4,166,-,-,-,-
iDFlakies_retrofit,0.5,9,415,4.3,207.7,4.7,207.3,0.1323906,0.140788908,0.000664099,-,-,0,0.977830189,0,1,0,0,4.7,207.3,-,-,-,-
iDFlakies_retrofit,0.65,9,415,3,145,6,270,0.092138714,0.179080968,0.000648844,-,-,0,0.97826087,0,1,0,0,6,270,-,-,-,-
iDFlakies_retrofit,0.8,9,415,2,82,7,333,0.052144979,0.214441967,0.000630712,-,-,0,0.979411765,0,1,0,0,7,333,-,-,-,-
iDFlakies_retrofit,0.9,9,415,1,41,8,374,0.026913041,0.242165915,0.000633942,-,-,0,0.979057592,0,1,0,0,8,374,-,-,-,-
iDFlakies_retrofit,0.55,9,415,4,186,5,229,0.118371248,0.154885829,0.000661905,-,-,0,0.978632479,0,1,0,0,5,229,-,-,-,-
iDFlakies_retrofit,0.85,9,415,1,62,8,353,0.039504084,0.22834955,0.000632547,-,-,0,0.977839335,0,1,0,0,8,353,-,-,-,-
iDFlakies_retrofit,0.45,9,415,5,228,4,187,0.146083875,0.13108272,0.000686297,-,-,0,0.979057592,0,1,0,0,4,187,-,-,-,-
iDFlakies_retrofit,0.35,9,415,6,269,3,146,0.169806675,0.097108159,0.000651733,-,-,0,0.979865772,0,1,0,0,3,146,-,-,-,-
iDFlakies_retrofit,0.25,9,415,7,311,2,104,0.196473623,0.07147378,0.000674281,-,-,0,0.981132075,0,1,0,0,2,104,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.6,7,37,3,14,4,23,0.033297426,0.053639677,0.001986655,-,-,0,0.851851852,0,1,0,0,4,23,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.7,7,37,2,11,5,26,0.02565408,0.061199724,0.001974185,-,-,0,0.838709677,0,1,0,0,5,26,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.5,7,37,3.4,18.6,3.6,18.4,0.043499173,0.045031233,0.002046874,-,-,0,0.836363636,0,1,0,0,3.6,18.4,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.4,7,37,4,22,3,15,0.051136487,0.03822969,0.002123872,-,-,0,0.833333333,0,1,0,0,3,15,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.55,7,37,3,16,4,21,0.037394341,0.049877343,0.001995094,-,-,0,0.84,0,1,0,0,4,21,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.45,7,37,4,20,3,17,0.047089282,0.040677129,0.002033856,-,-,0,0.85,0,1,0,0,3,17,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.1,7,37,6,33,1,4,0.075888897,0.011196778,0.002239356,-,-,0,0.8,0,1,0,0,1,4,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.3,7,37,5,25,2,12,0.058577766,0.029264276,0.002090305,-,-,0,0.857142857,0,1,0,0,2,12,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.2,7,37,6,29,1,8,0.068103298,0.018893814,0.002099313,-,-,0,0.888888889,0,1,0,0,1,8,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.35,7,37,4,24,3,13,0.054915293,0.033865363,0.002116585,-,-,0,0.8125,0,1,0,0,3,13,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.25,7,37,5,28,2,9,0.06465812,0.023304207,0.002118564,-,-,0,0.818181818,0,1,0,0,2,9,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.15,7,37,6,31,1,6,0.071916021,0.014736827,0.002105261,-,-,0,0.857142857,0,1,0,0,1,6,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.75,7,37,2,9,5,28,0.021708174,0.064996199,0.001969582,-,-,0,0.848484848,0,1,0,0,5,28,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.8,7,37,1,7,6,30,0.015969568,0.071183494,0.001977319,-,-,0,0.833333333,0,1,0,0,6,30,-,-,-,-
iDFlakies_vertx-rabbitmq-client,0.65,7,37,2,13,5,24,0.029598484,0.057764979,0.001991896,-,-,0,0.827586207,0,1,0,0,5,24,-,-,-,-
iDFlakies_wildfly,0.35,43,72,28,46,15,26,0.110982259,0.062754392,0.001530595,0.161764706,1,0.053333333,0.653658537,0.053333333,1,0.8,0,14.2,26,1,0,0.353233831,0.646766169
iDFlakies_wildfly,0.9,43,72,4,7,39,65,0.017058699,0.157706068,0.001516405,-,-,0,0.625,0,1,0,0,39,65,-,-,-,-
iDFlakies_wildfly,0.25,43,72,32,54,11,18,0.128868759,0.044600071,0.001537933,0.234432234,0.958333333,0.109090909,0.65862069,0.109090909,0.994444444,1.2,0.1,9.8,17.9,0.923076923,0.076923077,0.353790614,0.646209386
iDFlakies_wildfly,0.8,43,72,9,14,34,58,0.034823288,0.138970559,0.00151055,0.081203008,0.75,0.008823529,0.631521739,0.008823529,0.996551724,0.3,0.2,33.7,57.8,0.6,0.4,0.368306011,0.631693989
iDFlakies_wildfly,0.55,43,72,19,32,24,40,0.076773486,0.098324312,0.001536317,0.104615385,1,0.016666667,0.63125,0.016666667,1,0.4,0,23.6,40,1,0,0.371069182,0.628930818
iDFlakies_wildfly,0.45,43,72,24,39,19,33,0.095203532,0.079936863,0.001537247,0.114285714,0.916666667,0.036842105,0.646153846,0.036842105,0.996969697,0.7,0.1,18.3,32.9,0.875,0.125,0.357421875,0.642578125
iDFlakies_wildfly,0.85,43,72,6,11,37,61,0.025928999,0.148460432,0.001514902,-,-,0,0.62244898,0,1,0,0,37,61,-,-,-,-
iDFlakies_wildfly,0.75,43,72,10,18,33,54,0.042843415,0.134104877,0.001541435,-,-,0,0.620689655,0,1,0,0,33,54,-,-,-,-
iDFlakies_wildfly,0.65,43,72,15,25,28,47,0.060364424,0.115094876,0.001534598,0.068965517,1,0.007142857,0.629333333,0.007142857,1,0.2,0,27.8,47,1,0,0.371657754,0.628342246
